Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
61.675	1	0	2	-117.181
61.675	3	0	3	-75.406
61.679	3	0	3	-75.406
61.68	1	0	2	-117.181
61.68	3	0	3	-75.406
61.685	1	0	2	-117.181
61.685	3	0	3	-75.406
61.69	1	0	2	-117.181
61.69	3	0	3	-75.406
61.695	1	0	2	-117.181
61.695	3	0	3	-75.406
61.7	1	0	2	-117.181
61.7	3	0	3	-75.406
61.705	1	0	2	-117.181
61.705	3	0	3	-75.406
61.71	1	0	2	-117.181
61.71	3	0	3	-75.406
61.715	1	0	2	-117.181
61.715	3	0	3	-75.406
61.72	1	0	2	-117.181
61.72	3	0	3	-75.406
61.725	1	0	2	-117.181
61.725	3	0	3	-75.406
61.73	1	0	2	-117.181
61.73	3	0	3	-75.406
61.735	1	0	2	-117.181
61.735	3	0	3	-75.406
61.736	1	0	2	-117.181
61.74	1	0	2	-117.181
61.74	3	0	3	-75.406
61.745	1	0	2	-117.181
61.745	3	0	3	-75.406
61.75	1	0	2	-117.181
61.75	3	0	3	-75.406
61.755	1	0	2	-117.181
61.755	3	0	3	-75.406
61.759	3	0	3	-75.406
61.76	1	0	2	-117.181
61.76	3	0	3	-75.406
61.765	1	0	2	-117.181
61.765	3	0	3	-75.406
61.77	1	0	2	-117.181
61.77	3	0	3	-75.406
61.775	1	0	2	-117.181
61.775	3	0	3	-75.406
61.78	1	0	2	-117.181
61.78	3	0	3	-75.406
61.785	1	0	2	-117.181
61.785	3	0	3	-75.406
61.79	1	0	2	-117.181
61.79	3	0	3	-75.406
61.795	1	0	2	-117.181
61.795	3	0	3	-75.406
61.8	1	0	2	-117.181
61.8	3	0	3	-75.406
61.805	1	0	2	-117.181
61.805	3	0	3	-75.406
61.81	1	0	2	-117.181
61.81	3	0	3	-75.406
61.815	1	0	2	-117.181
61.815	3	0	3	-75.406
61.816	1	0	2	-117.181
61.82	1	0	2	-117.181
61.82	3	0	3	-75.406
61.825	1	0	2	-117.181
61.825	3	0	3	-75.406
61.83	1	0	2	-117.181
61.83	3	0	3	-75.406
61.835	1	0	2	-117.181
61.835	3	0	3	-75.406
61.839	3	0	3	-75.406
61.84	1	0	2	-117.181
61.84	3	0	3	-75.406
61.845	1	0	2	-117.181
61.845	3	0	3	-75.406
61.85	1	0	2	-117.181
61.85	3	0	3	-75.406
61.855	1	0	2	-117.181
61.855	3	0	3	-75.406
61.86	1	0	2	-117.181
61.86	3	0	3	-75.406
61.865	1	0	2	-117.181
61.865	3	0	3	-75.406
61.87	1	0	2	-117.181
61.87	3	0	3	-75.406
61.875	1	0	2	-117.181
61.875	3	0	3	-75.406
61.88	1	0	2	-117.181
61.88	3	0	3	-75.406
61.885	1	0	2	-117.181
61.885	3	0	3	-75.406
61.89	1	0	2	-117.181
61.89	3	0	3	-75.406
61.895	1	0	2	-117.181
61.895	3	0	3	-75.406
61.896	1	0	2	-117.181
61.9	1	0	2	-117.181
61.9	3	0	3	-75.406
61.905	1	0	2	-117.181
61.905	3	0	3	-75.406
61.91	1	0	2	-117.181
61.91	3	0	3	-75.406
61.915	1	0	2	-117.181
61.915	3	0	3	-75.406
61.919	3	0	3	-75.406
61.92	1	0	2	-117.181
61.92	3	0	3	-75.406
61.925	1	0	2	-117.181
61.925	3	0	3	-75.406
61.93	1	0	2	-117.181
61.93	3	0	3	-75.406
61.935	1	0	2	-117.181
61.935	3	0	3	-75.406
61.94	1	0	2	-117.181
61.94	3	0	3	-75.406
61.945	1	0	2	-117.181
61.945	3	0	3	-75.406
61.95	1	0	2	-117.181
61.95	3	0	3	-75.406
61.955	1	0	2	-117.181
61.955	3	0	3	-75.406
61.96	1	0	2	-117.181
61.96	3	0	3	-75.406
61.965	1	0	2	-117.181
61.965	3	0	3	-75.406
61.97	1	0	2	-117.181
61.97	3	0	3	-75.406
61.975	1	0	2	-117.181
61.975	3	0	3	-75.406
61.976	1	0	2	-117.181
61.98	1	0	2	-117.181
61.98	3	0	3	-75.406
61.985	1	0	2	-117.181
61.985	3	0	3	-75.406
61.99	1	0	2	-117.181
61.99	3	0	3	-75.406
61.995	1	0	2	-117.181
61.995	3	0	3	-75.406
61.999	3	0	3	-75.406
62	1	0	2	-117.181
62	3	0	3	-75.406
62.005	1	0	2	-117.181
62.005	3	0	3	-75.406
62.01	1	0	2	-117.181
62.01	3	0	3	-75.406
62.015	1	0	2	-117.181
62.015	3	0	3	-75.406
62.02	1	0	2	-117.181
62.02	3	0	3	-75.406
62.025	1	0	2	-117.181
62.025	3	0	3	-75.406
62.03	1	0	2	-117.181
62.03	3	0	3	-75.406
62.035	1	0	2	-117.181
62.035	3	0	3	-75.406
62.04	1	0	2	-117.181
62.04	3	0	3	-75.406
62.045	1	0	2	-117.181
62.045	3	0	3	-75.406
62.05	1	0	2	-117.181
62.05	3	0	3	-75.406
62.055	1	0	2	-117.181
62.055	3	0	3	-75.406
62.056	1	0	2	-117.181
62.06	1	0	2	-117.181
62.06	3	0	3	-75.406
62.065	1	0	2	-117.181
62.065	3	0	3	-75.406
62.07	1	0	2	-117.181
62.07	3	0	3	-75.406
62.075	1	0	2	-117.181
62.075	3	0	3	-75.406
62.079	3	0	3	-75.406
62.08	1	0	2	-117.181
62.08	3	0	3	-75.406
62.085	1	0	2	-117.181
62.085	3	0	3	-75.406
62.09	1	0	2	-117.181
62.09	3	0	3	-75.406
62.095	1	0	2	-117.181
62.095	3	0	3	-75.406
62.1	1	0	2	-117.181
62.1	3	0	3	-75.406
62.105	1	0	2	-117.181
62.105	3	0	3	-75.406
62.11	1	0	2	-117.181
62.11	3	0	3	-75.406
62.115	1	0	2	-117.181
62.115	3	0	3	-75.406
62.12	1	0	2	-117.181
62.12	3	0	3	-75.406
62.125	1	0	2	-117.181
62.125	3	0	3	-75.406
62.13	1	0	2	-117.181
62.13	3	0	3	-75.406
62.135	1	0	2	-117.181
62.135	3	0	3	-75.406
62.136	1	0	2	-117.181
62.14	1	0	2	-117.181
62.14	3	0	3	-75.406
62.145	1	0	2	-117.181
62.145	3	0	3	-75.406
62.15	1	0	2	-117.181
62.15	3	0	3	-75.406
62.155	1	0	2	-117.181
62.155	3	0	3	-75.406
62.159	3	0	3	-75.406
62.16	1	0	2	-117.181
62.16	3	0	3	-75.406
62.165	1	0	2	-117.181
62.165	3	0	3	-75.406
62.17	1	0	2	-117.181
62.17	3	0	3	-75.406
62.175	1	0	2	-117.181
62.175	3	0	3	-75.406
62.18	1	0	2	-117.181
62.18	3	0	3	-75.406
62.185	1	0	2	-117.181
62.185	3	0	3	-75.406
62.19	1	0	2	-117.181
62.19	3	0	3	-75.406
62.195	1	0	2	-117.181
62.195	3	0	3	-75.406
62.2	1	0	2	-117.181
62.2	3	0	3	-75.406
62.205	1	0	2	-117.181
62.205	3	0	3	-75.406
62.21	1	0	2	-117.181
62.21	3	0	3	-75.406
62.215	1	0	2	-117.181
62.215	3	0	3	-75.406
62.216	1	0	2	-117.181
62.22	1	0	2	-117.181
62.22	3	0	3	-75.406
62.225	1	0	2	-117.181
62.225	3	0	3	-75.406
62.23	1	0	2	-117.181
62.23	3	0	3	-75.406
62.235	1	0	2	-117.181
62.235	3	0	3	-75.406
62.239	3	0	3	-75.406
62.24	1	0	2	-117.181
62.24	3	0	3	-75.406
62.245	1	0	2	-117.181
62.245	3	0	3	-75.406
62.25	1	0	2	-117.181
62.25	3	0	3	-75.406
62.255	1	0	2	-117.181
62.255	3	0	3	-75.406
62.26	1	0	2	-117.181
62.26	3	0	3	-75.406
62.265	1	0	2	-117.181
62.265	3	0	3	-75.406
62.27	1	0	2	-117.181
62.27	3	0	3	-75.406
62.275	1	0	2	-117.181
62.275	3	0	3	-75.406
62.28	1	0	2	-117.181
62.28	3	0	3	-75.406
62.285	1	0	2	-117.181
62.285	3	0	3	-75.406
62.29	1	0	2	-117.181
62.29	3	0	3	-75.406
62.295	1	0	2	-117.181
62.295	3	0	3	-75.406
62.296	1	0	2	-117.181
62.3	1	0	2	-117.181
62.3	3	0	3	-75.406
62.305	1	0	2	-117.181
62.305	3	0	3	-75.406
62.31	1	0	2	-117.181
62.31	3	0	3	-75.406
62.315	1	0	2	-117.181
62.315	3	0	3	-75.406
62.319	3	0	3	-75.406
62.32	1	0	2	-117.181
62.32	3	0	3	-75.406
62.325	1	0	2	-117.181
62.325	3	0	3	-75.406
62.33	1	0	2	-117.181
62.33	3	0	3	-75.406
62.335	1	0	2	-117.181
62.335	3	0	3	-75.406
62.34	1	0	2	-117.181
62.34	3	0	3	-75.406
62.345	1	0	2	-117.181
62.345	3	0	3	-75.406
62.35	1	0	2	-117.181
62.35	3	0	3	-75.406
62.355	1	0	2	-117.181
62.355	3	0	3	-75.406
62.36	1	0	2	-117.181
62.36	3	0	3	-75.406
62.365	1	0	2	-117.181
62.365	3	0	3	-75.406
62.37	1	0	2	-117.181
62.37	3	0	3	-75.406
62.375	1	0	2	-117.181
62.375	3	0	3	-75.406
62.376	1	0	2	-117.181
62.38	1	0	2	-117.181
62.38	3	0	3	-75.406
62.385	1	0	2	-117.181
62.385	3	0	3	-75.406
62.39	1	0	2	-117.181
62.39	3	0	3	-75.406
62.395	1	0	2	-117.181
62.395	3	0	3	-75.406
62.399	3	0	3	-75.406
62.4	1	0	2	-117.181
62.4	3	0	3	-75.406
62.405	1	0	2	-117.181
62.405	3	0	3	-75.406
62.41	1	0	2	-117.181
62.41	3	0	3	-75.406
62.415	1	0	2	-117.181
62.415	3	0	3	-75.406
62.42	1	0	2	-117.181
62.42	3	0	3	-75.406
62.425	1	0	2	-117.181
62.425	3	0	3	-75.406
62.43	1	0	2	-117.181
62.43	3	0	3	-75.406
62.435	1	0	2	-117.181
62.435	3	0	3	-75.406
62.44	1	0	2	-117.181
62.44	3	0	3	-75.406
62.445	1	0	2	-117.181
62.445	3	0	3	-75.406
62.45	1	0	2	-117.181
62.45	3	0	3	-75.406
62.455	1	0	2	-117.181
62.455	3	0	3	-75.406
62.456	1	0	2	-117.181
62.46	1	0	2	-117.181
62.46	3	0	3	-75.406
62.465	1	0	2	-117.181
62.465	3	0	3	-75.406
62.47	1	0	2	-117.181
62.47	3	0	3	-75.406
62.475	1	0	2	-117.181
62.475	3	0	3	-75.406
62.479	3	0	3	-75.406
62.48	1	0	2	-117.181
62.48	3	0	3	-75.406
62.485	1	0	2	-117.181
62.485	3	0	3	-75.406
62.49	1	0	2	-117.181
62.49	3	0	3	-75.406
62.495	1	0	2	-117.181
62.495	3	0	3	-75.406
62.5	1	0	2	-117.181
62.5	3	0	3	-75.406
62.505	1	0	2	-117.181
62.505	3	0	3	-75.406
62.51	1	0	2	-117.181
62.51	3	0	3	-75.406
62.515	1	0	2	-117.181
62.515	3	0	3	-75.406
62.52	1	0	2	-117.181
62.52	3	0	3	-75.406
62.525	1	0	2	-117.181
62.525	3	0	3	-75.406
62.53	1	0	2	-117.181
62.53	3	0	3	-75.406
62.535	1	0	2	-117.181
62.535	3	0	3	-75.406
62.536	1	0	2	-117.181
62.54	1	0	2	-117.181
62.54	3	0	3	-75.406
62.545	1	0	2	-117.181
62.545	3	0	3	-75.406
62.55	1	0	2	-117.181
62.55	3	0	3	-75.406
62.555	1	0	2	-117.181
62.555	3	0	3	-75.406
62.559	3	0	3	-75.406
62.56	1	0	2	-117.181
62.56	3	0	3	-75.406
62.565	1	0	2	-117.181
62.565	3	0	3	-75.406
62.57	1	0	2	-117.181
62.57	3	0	3	-75.406
62.575	1	0	2	-117.181
62.575	3	0	3	-75.406
62.58	1	0	2	-117.181
62.58	3	0	3	-75.406
62.585	1	0	2	-117.181
62.585	3	0	3	-75.406
62.59	1	0	2	-117.181
62.59	3	0	3	-75.406
62.595	1	0	2	-117.181
62.595	3	0	3	-75.406
62.6	1	0	2	-117.181
62.6	3	0	3	-75.406
62.605	1	0	2	-117.181
62.605	3	0	3	-75.406
62.61	1	0	2	-117.181
62.61	3	0	3	-75.406
62.615	1	0	2	-117.181
62.615	3	0	3	-75.406
62.616	1	0	2	-117.181
62.62	1	0	2	-117.181
62.62	3	0	3	-75.406
62.625	1	0	2	-117.181
62.625	3	0	3	-75.406
62.63	1	0	2	-117.181
62.63	3	0	3	-75.406
62.635	1	0	2	-117.181
62.635	3	0	3	-75.406
62.639	3	0	3	-75.406
62.64	1	0	2	-117.181
62.64	3	0	3	-75.406
62.645	1	0	2	-117.181
62.645	3	0	3	-75.406
62.65	1	0	2	-117.181
62.65	3	0	3	-75.406
62.655	1	0	2	-117.181
62.655	3	0	3	-75.406
62.66	1	0	2	-117.181
62.66	3	0	3	-75.406
62.665	1	0	2	-117.181
62.665	3	0	3	-75.406
62.67	1	0	2	-117.181
62.67	3	0	3	-75.406
62.675	1	0	2	-117.181
62.675	3	0	3	-75.406
62.68	1	0	2	-117.181
62.68	3	0	3	-75.406
62.685	1	0	2	-117.181
62.685	3	0	3	-75.406
62.69	1	0	2	-117.181
62.69	3	0	3	-75.406
62.695	1	0	2	-117.181
62.695	3	0	3	-75.406
62.696	1	0	2	-117.181
62.7	1	0	2	-117.181
62.7	3	0	3	-75.406
62.705	1	0	2	-117.181
62.705	3	0	3	-75.406
62.71	1	0	2	-117.181
62.71	3	0	3	-75.406
62.715	1	0	2	-117.181
62.715	3	0	3	-75.406
62.719	3	0	3	-75.406
62.72	1	0	2	-117.181
62.72	3	0	3	-75.406
62.725	1	0	2	-117.181
62.725	3	0	3	-75.406
62.73	1	0	2	-117.181
62.73	3	0	3	-75.406
62.735	1	0	2	-117.181
62.735	3	0	3	-75.406
62.74	1	0	2	-117.181
62.74	3	0	3	-75.406
62.745	1	0	2	-117.181
62.745	3	0	3	-75.406
62.75	1	0	2	-117.181
62.75	3	0	3	-75.406
62.755	1	0	2	-117.181
62.755	3	0	3	-75.406
62.76	1	0	2	-117.181
62.76	3	0	3	-75.406
62.765	1	0	2	-117.181
62.765	3	0	3	-75.406
62.77	1	0	2	-117.181
62.77	3	0	3	-75.406
62.775	1	0	2	-117.181
62.775	3	0	3	-75.406
62.776	1	0	2	-117.181
62.78	1	0	2	-117.181
62.78	3	0	3	-75.406
62.785	1	0	2	-117.181
62.785	3	0	3	-75.406
62.79	1	0	2	-117.181
62.79	3	0	3	-75.406
62.795	1	0	2	-117.181
62.795	3	0	3	-75.406
62.799	3	0	3	-75.406
62.8	1	0	2	-117.181
62.8	3	0	3	-75.406
62.805	1	0	2	-117.181
62.805	3	0	3	-75.406
62.81	1	0	2	-117.181
62.81	3	0	3	-75.406
62.815	1	0	2	-117.181
62.815	3	0	3	-75.406
62.82	1	0	2	-117.181
62.82	3	0	3	-75.406
62.825	1	0	2	-117.181
62.825	3	0	3	-75.406
62.83	1	0	2	-117.181
62.83	3	0	3	-75.406
62.835	1	0	2	-117.181
62.835	3	0	3	-75.406
62.84	1	0	2	-117.181
62.84	3	0	3	-75.406
62.845	1	0	2	-117.181
62.845	3	0	3	-75.406
62.85	1	0	2	-117.181
62.85	3	0	3	-75.406
62.855	1	0	2	-117.181
62.855	3	0	3	-75.406
62.856	1	0	2	-117.181
62.86	1	0	2	-117.181
62.86	3	0	3	-75.406
62.865	1	0	2	-117.181
62.865	3	0	3	-75.406
62.87	1	0	2	-117.181
62.87	3	0	3	-75.406
62.875	1	0	2	-117.181
62.875	3	0	3	-75.406
62.879	3	0	3	-75.406
62.88	1	0	2	-117.181
62.88	3	0	3	-75.406
62.885	1	0	2	-117.181
62.885	3	0	3	-75.406
62.89	1	0	2	-117.181
62.89	3	0	3	-75.406
62.895	1	0	2	-117.181
62.895	3	0	3	-75.406
62.9	1	0	2	-117.181
62.9	3	0	3	-75.406
62.905	1	0	2	-117.181
62.905	3	0	3	-75.406
62.91	1	0	2	-117.181
62.91	3	0	3	-75.406
62.915	1	0	2	-117.181
62.915	3	0	3	-75.406
62.92	1	0	2	-117.181
62.92	3	0	3	-75.406
62.925	1	0	2	-117.181
62.925	3	0	3	-75.406
62.93	1	0	2	-117.181
62.93	3	0	3	-75.406
62.935	1	0	2	-117.181
62.935	3	0	3	-75.406
62.936	1	0	2	-117.181
62.94	1	0	2	-117.181
62.94	3	0	3	-75.406
62.945	1	0	2	-117.181
62.945	3	0	3	-75.406
62.95	1	0	2	-117.181
62.95	3	0	3	-75.406
62.955	1	0	2	-117.181
62.955	3	0	3	-75.406
62.959	3	0	3	-75.406
62.96	1	0	2	-117.181
62.96	3	0	3	-75.406
62.965	1	0	2	-117.181
62.965	3	0	3	-75.406
62.97	1	0	2	-117.181
62.97	3	0	3	-75.406
62.975	1	0	2	-117.181
62.975	3	0	3	-75.406
62.98	1	0	2	-117.181
62.98	3	0	3	-75.406
62.985	1	0	2	-117.181
62.985	3	0	3	-75.406
62.99	1	0	2	-117.181
62.99	3	0	3	-75.406
62.995	1	0	2	-117.181
62.995	3	0	3	-75.406
63	1	0	2	-117.181
63	3	0	3	-75.406
63.005	1	0	2	-117.181
63.005	3	0	3	-75.406
63.01	1	0	2	-117.181
63.01	3	0	3	-75.406
63.015	1	0	2	-117.181
63.015	3	0	3	-75.406
63.016	1	0	2	-117.181
63.02	1	0	2	-117.181
63.02	3	0	3	-75.406
63.025	1	0	2	-117.181
63.025	3	0	3	-75.406
63.03	1	0	2	-117.181
63.03	3	0	3	-75.406
63.035	1	0	2	-117.181
63.035	3	0	3	-75.406
63.039	3	0	3	-75.406
63.04	1	0	2	-117.181
63.04	3	0	3	-75.406
63.045	1	0	2	-117.181
63.045	3	0	3	-75.406
63.05	1	0	2	-117.181
63.05	3	0	3	-75.406
63.055	1	0	2	-117.181
63.055	3	0	3	-75.406
63.06	1	0	2	-117.181
63.06	3	0	3	-75.406
63.065	1	0	2	-117.181
63.065	3	0	3	-75.406
63.07	1	0	2	-117.181
63.07	3	0	3	-75.406
63.075	1	0	2	-117.181
63.075	3	0	3	-75.406
63.08	1	0	2	-117.181
63.08	3	0	3	-75.406
63.085	1	0	2	-117.181
63.085	3	0	3	-75.406
63.09	1	0	2	-117.181
63.09	3	0	3	-75.406
63.095	1	0	2	-117.181
63.095	3	0	3	-75.406
63.096	1	0	2	-117.181
63.1	1	0	2	-117.181
63.1	3	0	3	-75.406
63.105	1	0	2	-117.181
63.105	3	0	3	-75.406
63.11	1	0	2	-117.181
63.11	3	0	3	-75.406
63.115	1	0	2	-117.181
63.115	3	0	3	-75.406
63.119	3	0	3	-75.406
63.12	1	0	2	-117.181
63.12	3	0	3	-75.406
63.125	1	0	2	-117.181
63.125	3	0	3	-75.406
63.13	1	0	2	-117.181
63.13	3	0	3	-75.406
63.135	1	0	2	-117.181
63.135	3	0	3	-75.406
63.14	1	0	2	-117.181
63.14	3	0	3	-75.406
63.145	1	0	2	-117.181
63.145	3	0	3	-75.406
63.15	1	0	2	-117.181
63.15	3	0	3	-75.406
63.155	1	0	2	-117.181
63.155	3	0	3	-75.406
63.16	1	0	2	-117.181
63.16	3	0	3	-75.406
63.165	1	0	2	-117.181
63.165	3	0	3	-75.406
63.17	1	0	2	-117.181
63.17	3	0	3	-75.406
63.175	1	0	2	-117.181
63.175	3	0	3	-75.406
63.176	1	0	2	-117.181
63.18	1	0	2	-117.181
63.18	3	0	3	-75.406
63.185	1	0	2	-117.181
63.185	3	0	3	-75.406
63.19	1	0	2	-117.181
63.19	3	0	3	-75.406
63.195	1	0	2	-117.181
63.195	3	0	3	-75.406
63.199	3	0	3	-75.406
63.2	1	0	2	-117.181
63.2	3	0	3	-75.406
63.205	1	0	2	-117.181
63.205	3	0	3	-75.406
63.21	1	0	2	-117.181
63.21	3	0	3	-75.406
63.215	1	0	2	-117.181
63.215	3	0	3	-75.406
63.22	1	0	2	-117.181
63.22	3	0	3	-75.406
63.225	1	0	2	-117.181
63.225	3	0	3	-75.406
63.23	1	0	2	-117.181
63.23	3	0	3	-75.406
63.235	1	0	2	-117.181
63.235	3	0	3	-75.406
63.24	1	0	2	-117.181
63.24	3	0	3	-75.406
63.245	1	0	2	-117.181
63.245	3	0	3	-75.406
63.25	1	0	2	-117.181
63.25	3	0	3	-75.406
63.255	1	0	2	-117.181
63.255	3	0	3	-75.406
63.256	1	0	2	-117.181
63.26	1	0	2	-117.181
63.26	3	0	3	-75.406
63.265	1	0	2	-117.181
63.265	3	0	3	-75.406
63.27	1	0	2	-117.181
63.27	3	0	3	-75.406
63.275	1	0	2	-117.181
63.275	3	0	3	-75.406
63.279	3	0	3	-75.406
63.28	1	0	2	-117.181
63.28	3	0	3	-75.406
63.285	1	0	2	-117.181
63.285	3	0	3	-75.406
63.29	1	0	2	-117.181
63.29	3	0	3	-75.406
63.295	1	0	2	-117.181
63.295	3	0	3	-75.406
63.3	1	0	2	-117.181
63.3	3	0	3	-75.406
63.305	1	0	2	-117.181
63.305	3	0	3	-75.406
63.31	1	0	2	-117.181
63.31	3	0	3	-75.406
63.315	1	0	2	-117.181
63.315	3	0	3	-75.406
63.32	1	0	2	-117.181
63.32	3	0	3	-75.406
63.325	1	0	2	-117.181
63.325	3	0	3	-75.406
63.33	1	0	2	-117.181
63.33	3	0	3	-75.406
63.335	1	0	2	-117.181
63.335	3	0	3	-75.406
63.336	1	0	2	-117.181
63.34	1	0	2	-117.181
63.34	3	0	3	-75.406
63.345	1	0	2	-117.181
63.345	3	0	3	-75.406
63.35	1	0	2	-117.181
63.35	3	0	3	-75.406
63.355	1	0	2	-117.181
63.355	3	0	3	-75.406
63.359	3	0	3	-75.406
63.36	1	0	2	-117.181
63.36	3	0	3	-75.406
63.365	1	0	2	-117.181
63.365	3	0	3	-75.406
63.37	1	0	2	-117.181
63.37	3	0	3	-75.406
63.375	1	0	2	-117.181
63.375	3	0	3	-75.406
63.38	1	0	2	-117.181
63.38	3	0	3	-75.406
63.385	1	0	2	-117.181
63.385	3	0	3	-75.406
63.39	1	0	2	-117.181
63.39	3	0	3	-75.406
63.395	1	0	2	-117.181
63.395	3	0	3	-75.406
63.4	1	0	2	-117.181
63.4	3	0	3	-75.406
63.405	1	0	2	-117.181
63.405	3	0	3	-75.406
63.41	1	0	2	-117.181
63.41	3	0	3	-75.406
63.415	1	0	2	-117.181
63.415	3	0	3	-75.406
63.416	1	0	2	-117.181
63.42	1	0	2	-117.181
63.42	3	0	3	-75.406
63.425	1	0	2	-117.181
63.425	3	0	3	-75.406
63.43	1	0	2	-117.181
63.43	3	0	3	-75.406
63.435	1	0	2	-117.181
63.435	3	0	3	-75.406
63.439	3	0	3	-75.406
63.44	1	0	2	-117.181
63.44	3	0	3	-75.406
63.445	1	0	2	-117.181
63.445	3	0	3	-75.406
63.45	1	0	2	-117.181
63.45	3	0	3	-75.406
63.455	1	0	2	-117.181
63.455	3	0	3	-75.406
63.46	1	0	2	-117.181
63.46	3	0	3	-75.406
63.465	1	0	2	-117.181
63.465	3	0	3	-75.406
63.47	1	0	2	-117.181
63.47	3	0	3	-75.406
63.475	1	0	2	-117.181
63.475	3	0	3	-75.406
63.48	1	0	2	-117.181
63.48	3	0	3	-75.406
63.485	1	0	2	-117.181
63.485	3	0	3	-75.406
63.49	1	0	2	-117.181
63.49	3	0	3	-75.406
63.495	1	0	2	-117.181
63.495	3	0	3	-75.406
63.496	1	0	2	-117.181
63.5	1	0	2	-117.181
63.5	3	0	3	-75.406
63.505	1	0	2	-117.181
63.505	3	0	3	-75.406
63.51	1	0	2	-117.181
63.51	3	0	3	-75.406
63.515	1	0	2	-117.181
63.515	3	0	3	-75.406
63.519	3	0	3	-75.406
63.52	1	0	2	-117.181
63.52	3	0	3	-75.406
63.525	1	0	2	-117.181
63.525	3	0	3	-75.406
63.53	1	0	2	-117.181
63.53	3	0	3	-75.406
63.535	1	0	2	-117.181
63.535	3	0	3	-75.406
63.54	1	0	2	-117.181
63.54	3	0	3	-75.406
63.545	1	0	2	-117.181
63.545	3	0	3	-75.406
63.55	1	0	2	-117.181
63.55	3	0	3	-75.406
63.555	1	0	2	-117.181
63.555	3	0	3	-75.406
63.56	1	0	2	-117.181
63.56	3	0	3	-75.406
63.565	1	0	2	-117.181
63.565	3	0	3	-75.406
63.57	1	0	2	-117.181
63.57	3	0	3	-75.406
63.575	1	0	2	-117.181
63.575	3	0	3	-75.406
63.576	1	0	2	-117.181
63.58	1	0	2	-117.181
63.58	3	0	3	-75.406
63.585	1	0	2	-117.181
63.585	3	0	3	-75.406
63.59	1	0	2	-117.181
63.59	3	0	3	-75.406
63.595	1	0	2	-117.181
63.595	3	0	3	-75.406
63.599	3	0	3	-75.406
63.6	1	0	2	-117.181
63.6	3	0	3	-75.406
63.605	1	0	2	-117.181
63.605	3	0	3	-75.406
63.61	1	0	2	-117.181
63.61	3	0	3	-75.406
63.615	1	0	2	-117.181
63.615	3	0	3	-75.406
63.62	1	0	2	-117.181
63.62	3	0	3	-75.406
63.625	1	0	2	-117.181
63.625	3	0	3	-75.406
63.63	1	0	2	-117.181
63.63	3	0	3	-75.406
63.635	1	0	2	-117.181
63.635	3	0	3	-75.406
63.64	1	0	2	-117.181
63.64	3	0	3	-75.406
63.645	1	0	2	-117.181
63.645	3	0	3	-75.406
63.65	1	0	2	-117.181
63.65	3	0	3	-75.406
63.655	1	0	2	-117.181
63.655	3	0	3	-75.406
63.656	1	0	2	-117.181
63.66	1	0	2	-117.181
63.66	3	0	3	-75.406
63.665	1	0	2	-117.181
63.665	3	0	3	-75.406
63.67	1	0	2	-117.181
63.67	3	0	3	-75.406
63.675	1	0	2	-117.181
63.675	3	0	3	-75.406
63.679	3	0	3	-75.406
63.68	1	0	2	-117.181
63.68	3	0	3	-75.406
63.685	1	0	2	-117.181
63.685	3	0	3	-75.406
63.69	1	0	2	-117.181
63.69	3	0	3	-75.406
63.695	1	0	2	-117.181
63.695	3	0	3	-75.406
63.7	1	0	2	-117.181
63.7	3	0	3	-75.406
63.705	1	0	2	-117.181
63.705	3	0	3	-75.406
63.71	1	0	2	-117.181
63.71	3	0	3	-75.406
63.715	1	0	2	-117.181
63.715	3	0	3	-75.406
63.72	1	0	2	-117.181
63.72	3	0	3	-75.406
63.725	1	0	2	-117.181
63.725	3	0	3	-75.406
63.73	1	0	2	-117.181
63.73	3	0	3	-75.406
63.735	1	0	2	-117.181
63.735	3	0	3	-75.406
63.736	1	0	2	-117.181
63.74	1	0	2	-117.181
63.74	3	0	3	-75.406
63.745	1	0	2	-117.181
63.745	3	0	3	-75.406
63.75	1	0	2	-117.181
63.75	3	0	3	-75.406
63.755	1	0	2	-117.181
63.755	3	0	3	-75.406
63.759	3	0	3	-75.406
63.76	1	0	2	-117.181
63.76	3	0	3	-75.406
63.765	1	0	2	-117.181
63.765	3	0	3	-75.406
63.77	1	0	2	-117.181
63.77	3	0	3	-75.406
63.775	1	0	2	-117.181
63.775	3	0	3	-75.406
63.78	1	0	2	-117.181
63.78	3	0	3	-75.406
63.785	1	0	2	-117.181
63.785	3	0	3	-75.406
63.79	1	0	2	-117.181
63.79	3	0	3	-75.406
63.795	1	0	2	-117.181
63.795	3	0	3	-75.406
63.8	1	0	2	-117.181
63.8	3	0	3	-75.406
63.805	1	0	2	-117.181
63.805	3	0	3	-75.406
63.81	1	0	2	-117.181
63.81	3	0	3	-75.406
63.815	1	0	2	-117.181
63.815	3	0	3	-75.406
63.816	1	0	2	-117.181
63.82	1	0	2	-117.181
63.82	3	0	3	-75.406
63.825	1	0	2	-117.181
63.825	3	0	3	-75.406
63.83	1	0	2	-117.181
63.83	3	0	3	-75.406
63.835	1	0	2	-117.181
63.835	3	0	3	-75.406
63.839	3	0	3	-75.406
63.84	1	0	2	-117.181
63.84	3	0	3	-75.406
63.845	1	0	2	-117.181
63.845	3	0	3	-75.406
63.85	1	0	2	-117.181
63.85	3	0	3	-75.406
63.855	1	0	2	-117.181
63.855	3	0	3	-75.406
63.86	1	0	2	-117.181
63.86	3	0	3	-75.406
